"X,Y"
"2.713490317738959,7.659633072589868"
"8.287375091519294,20.44707081975927"
"3.567533266935893,10.318408539610138"
"2.8093450968738076,10.808493126965287"
"5.426960831582485,13.045623377809818"
"1.4092422497476265,4.978762657314477"
"8.021969807540398,18.44454696963677"
"0.7455064367977082,2.367117149285609"
"9.868869366005173,22.211983710329584"
"7.722447692966574,17.68576272437945"
"1.987156815341724,7.124707417159656"
"0.05522117123602399,3.4521983182492075"
"8.154614284548341,21.18539940831257"
"7.068573438476172,18.087570715138394"
"7.2900716804098735,17.003239705157345"
"7.712703466859457,17.526992262370555"
"0.7404465173409036,4.972812206188314"
"3.5846572854427263,8.84908136386481"
"1.1586905952512971,7.148839956356948"
"8.631034258755935,21.44150863823316"
"6.232981268275579,14.996786884446454"
"3.308980248526492,7.904825967962106"
"0.6355835028602363,5.6250393798858855"
"3.109823217156622,9.105106589060625"
"3.2518332202674705,10.741482752508404"
"7.29606178338064,15.997695907966914"
"6.3755747135521315,15.15177440415049"
"8.872127425763265,20.749498551244713"
"4.722149251619493,12.491279097003728"
"1.195942459383017,4.9418194472867905"
"7.13244787222995,17.8877456768074"
"7.607850486168974,17.148080542955356"
"5.612771975694963,14.08316446636863"
"7.70967179954561,18.539639230803118"
"4.937955963643907,13.390350761346564"
"5.227328293819941,14.166271465728771"
"4.275410183585496,10.426178275333124"
"0.2541912674409519,1.9742683641462815"
"1.0789142699330445,6.435505361764598"
"0.3142918568673425,3.960897725714277"
"6.364104112637804,14.979721688719055"
"3.143559810763267,10.838271597049056"
"5.085706911647028,13.287088457586915"
"9.07566473926093,22.330626662585686"
"2.4929222914887497,8.053363064387609"
"4.103829230356297,13.26840638559458"
"7.555511385430487,19.866363613304177"
"2.2879816549162246,7.326999161353376"
"0.7697990982879299,5.5111691475302145"
"2.8975145291376805,9.440405007860509"
"1.6122128725400442,7.593057302612437"
"9.29697652342573,20.629029586271358"
"8.08120379564417,19.848459051286778"
"6.334037565104235,16.726499617058057"
"8.714605901877178,18.670472317331242"
"8.036720768991145,17.890183025316517"
"1.8657005888603584,4.692168999960616"
"8.925589984899778,20.581773135355"
"5.393422419156507,14.504387094108976"
"8.074401551640625,20.651160155377276"
"8.960912999234932,20.995920778889637"
"3.1800347497186388,10.988685045008568"
"1.1005192452767676,3.8209370323386436"
"2.279351625419417,5.855320811483679"
"4.271077886262563,11.486608073628506"
"8.18014765922493,19.744360767389168"
"8.607305832563434,20.181916917032773"
"0.06952130531190703,1.0716005105839375"
"5.107473025775658,13.125826012038527"
"4.17411003148779,10.043750562470727"
"2.2210781047073027,8.111828758244643"
"1.198653673336828,5.763905592770505"
"3.3761517140362796,8.812423641745204"
"9.429097039125192,21.344327160913693"
"3.2320293202075523,8.404845118526152"
"5.187906217433661,13.31313333759415"
"7.030189588951778,18.015521498404794"
"3.63629602379294,9.286866001250337"
"9.717820827209607,22.93968816993706"
"9.624472949421111,21.71868828046978"
"2.5178229582536416,7.242773084244939"
"4.972485058923855,12.837939757893151"
"3.0087830981676964,7.982323873916019"
"2.848404943774676,8.14316058220217"
"0.36886947354532795,2.5398610545018077"
"6.095643339798968,17.156011812514325"
"5.026790232288615,13.08884401654896"
"0.5147875124998935,3.329849517007201"
"2.7864646423661146,8.786909195466452"
"9.082658859666537,21.052989669642244"
"2.395618906669724,7.570268213806225"
"1.448948720912231,6.512064141867887"
"4.89452760277563,13.546562915598566"
"9.856504541106007,22.18250793460149"
"2.4205527151150044,7.265287189585329"
"6.721355474058786,16.16765925096593"
"7.616196153287175,15.930471141838765"
"2.3763754399239967,6.237559817649441"
"7.282163486118596,18.931201239681716"
"3.677831327192532,12.000630367886348"
"6.3230583059357945,15.397080572315211"
"6.335297107608947,16.24715117827366"
"5.357746840747585,14.026743836038706"
"0.902897700544083,7.884676209543404"
"8.35302495589238,20.825624823219336"
"3.2078006497173583,9.28768370795395"
"1.8651851039985423,5.7748297673966595"
"0.40775141554763916,2.209056510837706"
"5.908929431882418,15.02132249963206"
"6.775643618422825,15.794936491561346"
"0.16587828927856152,1.9095028689594489"
"5.12093058299281,12.595288281743093"
"2.2649577519793795,6.448367500344364"
"6.451727904094499,17.59059744326156"
"1.7436642900499144,7.36896833704928"
"6.90937738102466,16.810782120732704"
"3.867353463005374,12.214651064900774"
"9.367299887367345,21.811968082382307"
"1.3752094414599325,4.889134681591601"
"3.410663510502585,11.344451098274828"
"1.1347352124058907,5.80838046849644"
"9.246936182785628,20.4566262112448"
"8.77339353380981,20.35644838953601"
"2.579416277151556,7.283214300918355"
"6.59984046034179,14.816881189719243"
"8.172222002012159,20.27062155155596"
"5.5520081159946235,16.013432872459376"
"5.296505783560065,12.194443993300988"
"2.418522909004517,8.400015054699605"
"0.9310276780589921,4.211412786996158"
"8.972157579533267,20.45718977530184"
"9.004180571633304,20.41596721902774"
"6.33101457273268,14.798038375785543"
"3.390297910487007,9.829117448918842"
"3.492095746126609,9.153241375842178"
"7.259556788702394,17.789570403184626"
"8.971102599525771,20.891967089602407"
"8.870864242651173,20.502780438435938"
"7.798755458576238,17.68994725511088"
"6.420316461542877,15.263861592517422"
"0.8413996499504883,5.438190525726732"
"1.6162871409461377,6.733491469516656"
"8.985541885270793,19.993528525743034"
"6.0642905965958995,15.227913498621025"
"0.09197051616629648,3.935328155704382"
"1.014715428660321,3.360025576199271"
"6.635017691080558,16.81339557454105"
"0.05061583846218687,2.438607917978527"
"1.6080805141749865,6.786759696943132"
"5.487337893665861,13.211416630789206"
"6.918951976926932,15.033021853189345"
"6.519612595026006,14.411682752168849"
"2.242693094605598,7.5334711358725786"
"7.121792213475358,17.5033069286722"
"2.3724908749680007,6.840665124831593"
"3.2539969815926773,10.146586421962729"
"7.464914051180242,16.268308040091522"
"6.496328990472147,15.926578182296977"
"8.49223410494178,18.7734520101211"
"6.576128923003433,15.50042173820471"
"5.683086033354716,14.413570738025845"
"0.9367476782809248,4.013081991277897"
"3.6771580305943354,9.969760516958846"
"2.6520236768172545,9.310340162848949"
"2.4398964337908358,7.302900998058523"
"9.730105547524456,23.295903207114055"
"3.930977246667604,9.73224763867759"
"8.920465551771134,21.37073528145755"
"6.311386259972629,17.064341140603158"
"7.948113035416484,16.424581570705676"
"5.026370931051921,12.255846606633366"
"5.769038846263591,15.115149819707721"
"4.925176938188639,12.647308490334286"
"1.952429877980445,7.276005629332199"
"7.224521152615053,16.845057118514287"
"2.807723624408558,8.702037036290015"
"0.2431596643145384,3.3306420932369973"
"6.454722959071678,17.077227979803165"
"1.7711067940704894,6.796634431442192"
"9.404585843529143,22.146774349133487"
"9.539285770025874,21.66669457392928"
"9.148643902204485,20.809681580336477"
"3.7015870025544437,9.970615817289266"
"0.15456616528867428,3.7035844729556455"
"9.283185625877254,21.145386770934245"
"4.281841483173143,11.8534578232427"
"9.666548190436696,24.408497179518832"
"9.636199770892528,23.14352424521675"
"8.530094554673601,19.73416557717936"
"2.944488920695857,10.090191763555659"
"3.8509772860192526,10.293879199016954"
"8.511366715168569,17.984608895159283"
"3.1692200515627764,8.330353792208149"
"1.6949274668609249,4.5190630126959945"
"5.568012624583502,13.784511765125695"
"9.36154774160781,21.74151386240517"
"6.96029796674973,18.597033245774742"
"5.700611700893649,14.72815077555146"
"0.9717649377076854,4.724429346606506"
"6.150072266991698,16.129550115166886"
"9.900538501042632,20.589941693077378"
"1.4008401523652403,6.037294862839046"
"5.183296523637368,14.137458241161703"
"8.773730719279554,19.068875192779267"
"7.407686177542044,18.959126398291016"
"6.97015740995268,17.278811227399775"
"7.024840839871093,16.634393765841384"
"3.5949115121975517,10.822604890501388"
"2.9359184426449336,11.142529743094261"
"8.093611554785136,19.369089364628767"
"8.101133946791808,19.45048847988395"
"8.670723185801037,19.88208547206183"
"9.132405525564714,20.414966681664637"
"5.113423988609378,14.057183793763002"
"5.015162946871996,12.174242067835126"
"7.9829517896677515,19.037469816554896"
"6.4996393077776515,15.521621168790187"
"7.019668772577034,17.518317370900462"
"7.95792669436101,19.249515494008968"
"8.900053418175663,21.837646780609226"
"3.379951568515358,9.249886738175968"
"3.75582952639944,10.241784117505508"
"0.93981939840869,3.9008750810350725"
"5.78280140996174,14.121309559847369"
"0.35942273796742086,4.096145968979694"
"4.655980181324601,13.068948979294554"
"5.426446347075766,12.930727369973907"
"2.865412521282844,9.600430962671348"
"5.9083326056901075,16.172303070185166"
"0.3050024993904943,4.023439902004689"
"0.37348188749214417,5.623759587542354"
"8.226005606596583,18.678222014089595"
"3.601906414112629,8.959158124913841"
"1.2706051265188478,3.762490004133417"
"5.222432600548044,14.94090951258527"
"7.699935530986108,19.054236718326276"
"2.1582102749684315,7.260835879026408"
"6.228904758190002,15.737778142699826"
"0.85347464993768,3.581460252576983"
"0.516817211686077,6.479386402988981"
"5.31354631568148,13.756313813338187"
"5.406351216101065,13.922097226807022"
"6.374299014982066,16.474364653862825"
"7.260913337226615,18.002835906189944"
"9.758520794625346,22.74092561352982"
"5.163003483011953,12.535532510578594"
"3.2295647294124596,9.930597815960914"
"7.9518619476870365,20.785748391849104"
"2.708322512620742,9.762065071396462"
"4.389714207056361,13.37261504075212"
"0.7845638134226596,4.057911950414134"
"0.2535074341545751,2.5174100480505692"
"9.626484146779251,22.127181373458853"
"8.359801205122059,19.775327322532814"
"6.95974206093698,18.01367564034491"
"4.089529444142698,9.486594258570577"
"1.7329432007084578,7.995436720877529"
"1.5643704267108605,5.970732954842732"
"2.502428981645953,7.577976893344486"
"5.4922666470612045,12.972428918862242"
"7.145959227000623,15.63706178213548"
"6.601973767177313,17.02711811831654"
"2.7993389694594284,8.671995906107261"
"9.54865280663194,20.807344713522827"
"7.378969166957685,16.462859561851754"
"5.543540525114007,13.751296350937885"
"6.117207462343522,16.903436449976436"
"4.196000624277899,11.132409897192193"
"2.4773098950115746,6.451476836905043"
"3.559726786512616,9.873710508939288"
"7.578461104643691,17.884198639539708"
"0.14393488629755868,0.5909831296535457"
"1.1607264050691624,5.267157943620513"
"0.4600264202175275,3.689118310226377"
"0.40728802318970136,4.510782411192821"
"8.554605840110073,21.958167775165492"
"7.036578593800237,18.199722217148228"
"4.741738290873252,12.214587891191675"
"0.9783416065100148,3.8501573042783597"
"4.916158751168323,15.405677305586508"
"4.734717707805657,12.528653849625801"
"1.7320186991001518,6.47796669011325"
"4.33851649237973,11.652907897649458"
"3.9850473439737346,11.168179448715325"
"6.158500980522165,15.172641549120387"
"6.350936508676438,15.12821101047264"
"0.4530400977204452,3.359221254200498"
"3.746126146264712,10.459499022313427"
"6.258599157142363,14.973773543150962"
"5.031362585800877,12.34987938892459"
"8.564898411883222,20.23622705145834"
"6.58693631618945,15.918895414958047"
"1.629344270814297,7.762681530211283"
"0.7056874740042984,1.7604051396155844"
"6.424192782063156,16.939892416048774"
"0.26511310541621813,4.776311403330065"
"5.8577558127346325,12.642121393061116"
"9.402302414249576,21.461917234418802"
"5.75474177875879,14.138042691521788"
"3.881699262065219,9.355886829412617"
"6.432882184423532,15.087947681256189"
"4.582528904915167,11.054481964364506"
"5.45616789315935,15.664606229742322"
"9.41464808776525,22.764974568677964"
"3.8610263780077423,11.993607851009644"
"9.611905638239142,22.94548334052152"
"9.053506419560637,19.977961067904047"
"1.9579113478929644,6.391302429506155"
"0.6936130087516545,4.876600578731227"
"1.0077800137742665,3.7934322186565876"
"0.18221825651549728,4.077434943203382"
"0.944429607559284,4.648533816960433"
"6.830067734163569,16.28531466077754"
"0.7118864846022899,5.134732937408071"
"3.189756302937613,9.823775917361266"
"8.448753109694545,19.53654005357001"
"0.23271935735825866,4.624768518080765"
"8.144684825889358,18.20830632417882"
"2.8185477477339993,9.253031102412264"
"1.1816482762165625,5.9563978104015085"
"6.967371653641506,16.625196867969024"
"6.28942846779884,15.904989957839797"
"8.77472013527053,19.298326694155755"
"7.350710438038858,18.625447895284616"
"8.034809303848485,18.88471647125398"
"2.820345725713065,8.117968430907089"
"1.7743954377972282,7.597800101431345"
"7.506147516408584,17.307951342274407"
"8.06834739267264,17.728233488981722"
"9.905051420006734,21.253473666489562"
"4.126176769114265,11.858363489574169"
"3.720180857927832,9.159932363359381"
"7.764129607419968,20.2830533968243"
"3.4080354025301784,7.734141397176634"
"9.307573256035647,23.311602880361335"
"8.584127518430119,20.379272504062858"
"4.289940273750183,11.483167435629973"
"7.508710677914974,17.472502269020996"
"7.545428740846823,18.489993596045718"
